secuencias,ID_Ruta,Transformed_Sequences,Total_Distance_km,Total_Duration_hr
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG500",RP338,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG872'), ('PG872', 'PG873'), ('PG873', 'PG834'), ('PG834', 'PG835'), ('PG835', 'PG796'), ('PG796', 'PG797'), ('PG797', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG538'), ('PG538', 'PG500')]",1255.525,281.9749999999999
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG539, PG578",RP339,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG872'), ('PG872', 'PG873'), ('PG873', 'PG834'), ('PG834', 'PG835'), ('PG835', 'PG796'), ('PG796', 'PG797'), ('PG797', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG538'), ('PG538', 'PG539'), ('PG539', 'PG578')]",1188.8200000000002,266.7438888888888
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG455, PG416, PG377, PG378, PG339, PG340, PG341, PG302, PG303, PG264, PG226, PG227, PG188, PG189, PG190",RP340,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG455'), ('PG455', 'PG416'), ('PG416', 'PG377'), ('PG377', 'PG378'), ('PG378', 'PG339'), ('PG339', 'PG340'), ('PG340', 'PG341'), ('PG341', 'PG302'), ('PG302', 'PG303'), ('PG303', 'PG264'), ('PG264', 'PG226'), ('PG226', 'PG227'), ('PG227', 'PG188'), ('PG188', 'PG189'), ('PG189', 'PG190')]",1436.202,323.8019444444445
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG421, PG383, PG344, PG345, PG306, PG268, PG229, PG190",RP341,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG421'), ('PG421', 'PG383'), ('PG383', 'PG344'), ('PG344', 'PG345'), ('PG345', 'PG306'), ('PG306', 'PG268'), ('PG268', 'PG229'), ('PG229', 'PG190')]",1492.429,335.82972222222224
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG421, PG383, PG344, PG345, PG306, PG267, PG268",RP342,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG421'), ('PG421', 'PG383'), ('PG383', 'PG344'), ('PG344', 'PG345'), ('PG345', 'PG306'), ('PG306', 'PG267'), ('PG267', 'PG268')]",1492.429,335.82972222222224
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG421, PG383, PG344, PG345, PG306, PG307",RP343,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG421'), ('PG421', 'PG383'), ('PG383', 'PG344'), ('PG344', 'PG345'), ('PG345', 'PG306'), ('PG306', 'PG307')]",1492.429,335.82972222222224
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG268, PG229, PG190",RP344,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG422'), ('PG422', 'PG423'), ('PG423', 'PG384'), ('PG384', 'PG345'), ('PG345', 'PG306'), ('PG306', 'PG268'), ('PG268', 'PG229'), ('PG229', 'PG190')]",1634.769,367.7888888888889
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG267, PG268",RP345,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG422'), ('PG422', 'PG423'), ('PG423', 'PG384'), ('PG384', 'PG345'), ('PG345', 'PG306'), ('PG306', 'PG267'), ('PG267', 'PG268')]",1634.769,367.7888888888889
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG307",RP346,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG422'), ('PG422', 'PG423'), ('PG423', 'PG384'), ('PG384', 'PG345'), ('PG345', 'PG306'), ('PG306', 'PG307')]",1634.769,367.7888888888889
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423",RP347,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG460'), ('PG460', 'PG422'), ('PG422', 'PG423')]",1634.769,367.7888888888889
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG500",RP348,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG538'), ('PG538', 'PG500')]",1494.6490000000001,337.16666666666663
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG912, PG913, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG539, PG578",RP349,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG949'), ('PG949', 'PG910'), ('PG910', 'PG911'), ('PG911', 'PG912'), ('PG912', 'PG913'), ('PG913', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG496'), ('PG496', 'PG497'), ('PG497', 'PG498'), ('PG498', 'PG499'), ('PG499', 'PG538'), ('PG538', 'PG539'), ('PG539', 'PG578')]",1427.9440000000002,321.93555555555554
"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1122, PG1183, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG455, PG416, PG377, PG378, PG339, PG340, PG341, PG302, PG303, PG264, PG226, PG227, PG188, PG189, PG190",RP350,"[('PG1530', 'PG1491'), ('PG1491', 'PG1492'), ('PG1492', 'PG1453'), ('PG1453', 'PG1414'), ('PG1414', 'PG1415'), ('PG1415', 'PG1376'), ('PG1376', 'PG1337'), ('PG1337', 'PG1298'), ('PG1298', 'PG1299'), ('PG1299', 'PG1260'), ('PG1260', 'PG1122'), ('PG1122', 'PG1183'), ('PG1183', 'PG1182'), ('PG1182', 'PG1143'), ('PG1143', 'PG1103'), ('PG1103', 'PG1004'), ('PG1004', 'PG1065'), ('PG1065', 'PG1026'), ('PG1026', 'PG1027'), ('PG1027', 'PG988'), ('PG988', 'PG989'), ('PG989', 'PG990'), ('PG990', 'PG991'), ('PG991', 'PG952'), ('PG952', 'PG953'), ('PG953', 'PG914'), ('PG914', 'PG875'), ('PG875', 'PG836'), ('PG836', 'PG837'), ('PG837', 'PG838'), ('PG838', 'PG799'), ('PG799', 'PG800'), ('PG800', 'PG761'), ('PG761', 'PG762'), ('PG762', 'PG723'), ('PG723', 'PG724'), ('PG724', 'PG725'), ('PG725', 'PG686'), ('PG686', 'PG647'), ('PG647', 'PG648'), ('PG648', 'PG609'), ('PG609', 'PG610'), ('PG610', 'PG611'), ('PG611', 'PG572'), ('PG572', 'PG573'), ('PG573', 'PG534'), ('PG534', 'PG495'), ('PG495', 'PG455'), ('PG455', 'PG416'), ('PG416', 'PG377'), ('PG377', 'PG378'), ('PG378', 'PG339'), ('PG339', 'PG340'), ('PG340', 'PG341'), ('PG341', 'PG302'), ('PG302', 'PG303'), ('PG303', 'PG264'), ('PG264', 'PG226'), ('PG226', 'PG227'), ('PG227', 'PG188'), ('PG188', 'PG189'), ('PG189', 'PG190')]",1493.2949999999998,339.47555555555556
