folio,trim,unidad,region,ciudad,punto,turno,sexo,edad,nacio,cruzar,trabajar,estuvo,p1,p1_1,p1_2,p1_2_1,p1_2_2_1,p1_2_2_2,p1_3,p2,p2_1,p3a,p3n,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p8,p8_1d,p8_1m,p8_1u,p8_1_1,p8_2e,p8_2m,p8_2l,p8_2u,p9,p9_1,p9_2,p9_2_1,p9_4,p9_5,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p9_6_5,p9_6_6,p9_6_7,p9_7,p9_8,p9_9c,p9_9u,p9_9t,p9_10,p9_11,p9_11_1_1,p9_11_1_2,p9_12,p9_13,p9_14,p9_15_1,p9_15_2,p10,p11,p12,p13,p13_1,p13_2,p14,p14_1,p14_2,p15,p16,p16_1,p16_2,p16_3,p16_4,p17,p17_1f,p17_1p,p17_1u,p17_2e,p17_2m,p17_3,p18,p18_1,p18_2,p18_2_1,p18_2_2c,p18_2_2t,p19c,p19t,p20,p20_1c,p20_1t,p20_2,p21,p21_1c,p21_1t,p22c,p22t,p23,p24m,p24a,p25_1,p25_1_1,p25_2,p25_2_1,p25_3,p25_3_1,p26,p26_1,p26_2,p27,p28,p28_1f,p28_1p,p28_1u,p28_2e,p28_2m,p28_4,p28_5,p28_6,p28_7_1,p28_7_2,p28_7_3,p28_7_4,p28_7_5,p28_7_6,p28_7_7,p28_8,p28_9,p28_10c,p28_10u,p28_10t,p28_10_1,p28_11,p28_12,p29,p30,p31,filtro,estrato,upm,ponfin3
966609,3,282209,1,3,3,3,2,24,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,2,1,1,2,5,1,-9,2,0,2,0,1,1,1,13,1311,99,1,-13,-13,-13,-13,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,3,-18,-18,2,2,2,1,96,0,1312047,1,2,-20,-20,2,-22,1,1,5,1,1,2,29,-25,-25,-25,-25,-25,-25,1,2,-28,-28,-28,-28,-28,2,3,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3033,3033282209,7.75068788640949
967809,3,282209,1,3,3,3,2,23,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,0,0,2,2,6,2,2,5,0,5,0,5,2,1,13,1305,1,1,-13,-13,-13,-13,2,2,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,1,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,2,2,4,-24,-24,-24,-24,2,-27,70190001,2,7,7019,2,1,8,1,1,2,6,2,5,6,-33,-33,-33,4,3,5,2,5,2020,7,2022,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,70190001,2,7,7019,961,2,2,1,1,2,2,2,2,2,8,6,250,1,2,1,814,2,2,-45,2,1,3033,3033282209,42.6287812269638
968009,3,282209,1,3,3,3,1,25,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,0,0,2,2,6,2,2,6,0,6,0,5,2,1,13,1311,1,1,-13,-13,-13,-13,2,2,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,1,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,2,2,4,-24,-24,-24,-24,1,999999999,-26,99,7,7006,2,1,8,1,2,-30,-30,2,5,6,-33,-33,-33,4,3,5,2,5,2019,7,2022,2,-37,2,-38,2,-39,2,-40,-40,2,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,2,-45,2,1,3033,3033282209,6.9524415684383
970809,3,282209,1,3,3,3,2,22,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,0,0,2,2,6,2,2,6,99,99,99,4,2,1,13,1314,1,1,-13,-13,-13,-13,2,2,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,1,7,96,1,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,2,2,4,-24,-24,-24,-24,2,-27,70340001,2,7,7034,2,1,99,1,1,2,6,2,5,6,-33,-33,-33,4,3,5,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,1,3033,3033282209,77.5068745675181
971809,3,282209,1,3,3,3,2,35,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,0,0,2,2,2,1,-9,3,1,2,0,1,1,1,13,1304,1,1,-13,-13,-13,-13,2,2,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,1,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,2,2,4,-24,-24,-24,-24,2,-27,70340001,2,7,7034,2,1,8,1,2,-30,-30,2,5,8,-33,-33,-33,4,3,5,2,5,2019,7,2022,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,70340001,2,7,7034,961,2,2,1,1,2,2,2,2,2,8,6,300,1,2,1,814,2,2,-45,2,1,3033,3033282209,38.7534379998552
975909,3,282209,1,3,2,2,1,50,1,1,2,1,2,1,0,-6,-6,-6,-6,1,1,4,1,1,2,5,1,-9,4,0,4,0,2,2,1,13,1308,99,1,-13,-13,-13,-13,1,-14,2,7,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,3,2,2,6,96,0,1312047,3,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70780001,2,7,7078,1,2,-28,-28,-28,-28,-28,2,3,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3022,3022282209,10.7446813728399
1061409,3,292209,1,3,3,3,2,28,1,1,1,-4,2,1,1,1,1,96,0,1,1,6,1,1,2,5,2,1,2,1,1,0,1,2,1,13,1311,1,1,-13,-13,-13,-13,1,-14,2,3,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,3,-18,-18,2,2,2,2,96,0,1312047,1,1,98,2,-21,-21,-21,1,5,3,1,2,53,-25,-25,-25,-25,-25,-25,1,2,-28,-28,-28,-28,-28,2,3,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3033,3033292209,51.6712492342813
1062909,3,292209,1,3,3,3,2,49,1,1,2,1,2,2,0,-6,-6,-6,-6,2,2,6,1,1,2,5,2,1,6,0,6,0,3,2,1,13,1312,99,1,-13,-13,-13,-13,1,-14,2,6,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,2,2,2,6,96,0,1312047,3,1,4,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70340001,2,7,7034,1,2,-28,-28,-28,-28,-28,2,3,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3033,3033292209,7.75068788640949
1064709,3,292209,1,3,3,2,1,42,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,5,1,1,2,1,1,-9,7,2,4,1,3,1,1,13,1326,1,1,-13,-13,-13,-13,1,-14,1,-16,264,1,1,2,2,2,2,2,2,9,6,2800,3,5,238,2,-18,-18,2,2,2,1,96,0,1312047,1,1,2,2,-21,-21,-21,2,4,-24,-24,-24,-24,2,-27,70340001,2,7,7034,1,1,6,1,2,-30,-30,2,2,888,6,5,2,-34,-34,-34,2,2,2017,-36,-36,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,999999998,98,7,7034,264,2,2,1,1,2,2,2,2,2,10,2,350,1,2,1,238,2,2,-45,2,1,3032,3032292209,4.7276600096
1065209,3,292209,1,3,3,2,1,17,1,1,1,-4,2,2,0,-6,-6,-6,-6,1,1,0,0,2,2,6,2,2,7,3,4,0,2,2,1,13,1307,1,1,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,2,2,4,-24,-24,-24,-24,1,999999999,-26,99,7,7034,2,1,1,1,2,-30,-30,2,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2,1,3032,3032292209,21.2744700432
1067409,3,292209,1,3,3,2,1,17,1,1,1,-4,2,2,0,-6,-6,-6,-6,1,1,3,1,1,2,6,2,2,7,2,5,0,3,1,1,13,1312,1,1,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,1,2,4,-24,-24,-24,-24,1,999999999,-26,99,7,7034,1,1,1,1,2,-30,-30,2,5,8,-33,-33,-33,2,2,5,2,5,2020,7,2022,2,-37,2,-38,2,-39,2,-40,-40,1,1,999999999,-43,99,7,7034,999,2,2,1,2,2,2,2,2,2,8,6,150,1,2,1,999,2,2,-45,2,1,3032,3032292209,4.7276600096
1077509,3,302209,1,3,3,2,1,41,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,6,1,1,2,1,1,-9,5,2,3,0,2,1,1,13,1312,1,1,-13,-13,-13,-13,1,-14,1,-16,999,1,1,2,2,2,2,2,2,8,6,800,3,5,999,2,-18,-18,1,2,2,2,96,0,1312047,1,2,-20,-20,2,-22,3,2,4,-24,-24,-24,-24,2,-27,70340053,1,7,7034,1,1,6,1,2,-30,-30,2,5,8,-33,-33,-33,3,6,7,6,5,2017,3,2022,2,-37,2,-38,2,-39,2,-40,-40,2,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,2,-45,2,1,3032,3032302209,33.0936200672
5008,3,12208,1,3,3,2,1,26,1,1,2,1,1,-5,-5,-5,-5,-5,-5,2,2,4,1,1,2,6,2,2,4,0,4,0,2,2,1,13,1312,1,1,-13,-13,-13,-13,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,1,2,2,6,96,3,1312047,3,1,2,1,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70190001,2,7,7019,1,2,-28,-28,-28,-28,-28,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3032,3032012208,80.3702201632
6407,3,162207,1,2,6,3,1,19,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,4,1,1,2,6,1,-9,3,1,2,0,1,1,1,12,1215,1,1,-13,-13,-13,-13,2,3,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,0,1215013,1,2,-20,-20,1,1,-23,1,4,-24,-24,-24,-24,2,-27,70890001,2,7,7089,2,1,4,1,1,1,6,1,3,888,998,98,1,-34,-34,-34,1,3,2016,7,2022,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,70890001,2,7,7089,411,1,2,1,1,2,2,2,2,2,10,7,1050,1,3,1,463,2,2,-45,2,1,2063,2063162207,267.149033779205
11909,3,32209,1,3,2,3,1,37,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,4,1,-9,3,0,3,0,2,1,1,13,1320,1,1,-13,-13,-13,-13,1,-14,1,-16,411,1,2,2,2,2,2,2,2,10,6,1500,3,5,461,2,-18,-18,3,2,2,6,96,0,1312047,3,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70190001,2,7,7019,1,2,-28,-28,-28,-28,-28,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3023,3023032209,82.3119382177244
13509,3,32209,1,3,2,3,1,29,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,6,1,1,2,5,1,-9,8,3,3,2,3,1,1,13,1317,99,1,-13,-13,-13,-13,1,-14,2,4,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,2,2,2,2,96,0,1312047,1,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,1,999999999,-26,99,7,7019,2,1,1,1,1,1,6,1,5,12,-33,-33,-33,12,1,5,1,5,2021,99,9999,2,-37,2,-38,2,-39,2,-40,-40,1,1,999999999,-43,99,7,-998,610,1,2,1,1,2,2,2,2,2,9,6,2000,1,4,1,112,2,2,-45,2,1,3023,3023032209,82.3119382177244
15707,3,172207,1,1,3,2,2,32,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,1,2,1,4,2,2,0,1,2,1,5,506,2,2,-13,-13,-13,-13,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,2,2,2,1,96,1,1217001,1,2,-20,-20,2,-22,2,1,4,-24,-24,-24,-24,2,-27,70870001,2,7,7087,1,1,5,2,-29,-29,-29,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2,1,1032,1032172207,22.2311171872038
15709,3,32209,1,3,2,3,2,28,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,6,1,1,2,6,2,2,7,2,5,0,4,2,1,13,1326,1,1,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,3,-18,-18,1,2,2,1,96,0,1312047,1,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70780001,2,7,7078,1,1,6,1,1,5,6,1,6,7,-33,-33,-33,1,1,6,11,5,2017,10,2021,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,70780001,2,7,7078,962,1,2,1,1,2,2,2,2,2,12,6,2400,1,4,1,721,2,2,-45,2,1,3023,3023032209,91.7626039961538
16507,3,172207,1,1,3,2,1,22,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,6,2,2,8,3,5,0,2,2,1,12,1213,2,2,-13,-13,-13,-13,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,2,2,2,1,96,1,1217001,1,2,-20,-20,2,-22,5,2,4,-24,-24,-24,-24,1,70870037,-26,1,7,7087,1,1,1,1,2,-30,-30,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2,1,1032,1032172207,21.4746235711567
16907,3,172207,1,1,3,2,1,22,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,1,1,-9,5,2,3,0,2,1,1,9,917,2,2,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,2,1,1,1217001,1,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,1,70870039,-26,1,7,7087,2,1,1,1,1,5,5,1,5,60,-33,-33,-33,12,1,5,1,5,2017,6,2022,2,-37,2,-38,2,-39,2,-40,-40,1,1,70870039,-43,1,7,7087,611,2,2,2,1,2,2,2,2,2,8,6,250,1,2,1,111,2,2,-45,2,1,1032,1032172207,21.4746235711567
18809,3,42209,1,3,3,3,1,23,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,6,2,2,8,4,4,0,3,1,1,13,1312,1,1,-13,-13,-13,-13,2,2,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,96,0,1312047,1,2,-20,-20,2,-22,1,2,4,-24,-24,-24,-24,2,-27,70340239,1,7,7034,2,1,4,1,1,2,6,1,3,30,-33,-33,-33,12,1,3,2,5,2014,8,2022,1,2,2,-38,2,-39,2,-40,-40,1,2,-42,70340239,1,7,7034,313,1,2,2,1,2,2,2,2,2,8,6,2500,1,4,1,461,2,2,-45,2,1,3033,3033042209,7.90736080179584
20707,3,172207,1,1,3,2,1,31,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,6,2,2,4,1,2,1,2,2,1,12,1213,1,2,-13,-13,-13,-13,2,2,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,1,1217001,1,2,-20,-20,2,-22,2,1,4,-24,-24,-24,-24,1,70890315,-26,1,7,7089,2,1,1,1,1,1,5,1,5,1,-32,-32,-32,-32,-32,-32,-32,-32,-32,6,2022,2,-37,2,-38,2,-39,2,-40,-40,1,1,70890315,-43,1,7,7089,611,2,2,1,1,1,2,2,2,2,8,6,150,1,2,1,111,2,2,-45,2,1,1032,1032172207,21.4746235711567
22309,3,42209,1,3,3,3,2,36,1,1,2,1,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,5,2,1,3,1,2,0,1,2,1,13,1312,1,1,-13,-13,-13,-13,2,5,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,3,-18,-18,2,2,2,6,96,0,1312047,3,1,2,2,-21,-21,-21,2,4,-24,-24,-24,-24,2,-27,70340001,2,7,7034,1,2,-28,-28,-28,-28,-28,1,5,5,-33,-33,-33,99,999,99,999,99,2022,1,2022,2,-37,2,-38,2,-39,2,-40,-40,2,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,2,-45,2, ,3033,3033042209,30.8533638687215
24409,3,42209,1,3,3,3,1,51,1,1,1,-4,2,2,0,-6,-6,-6,-6,1,1,6,1,1,2,5,1,-9,3,1,2,0,1,1,1,13,1326,1,1,-13,-13,-13,-13,1,-14,1,-16,411,6,2,2,2,2,2,2,2,10,6,15000,3,5,463,3,-18,-18,2,2,2,6,96,0,1312047,4,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70890001,2,7,7089,1,2,-28,-28,-28,-28,-28,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3033,3033042209,7.90736080179584
26207,3,172207,1,1,3,2,1,26,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,5,1,-9,4,1,3,0,1,1,1,9,917,2,2,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,1,1217001,1,2,-20,-20,1,1,-23,1,4,-24,-24,-24,-24,1,70870014,-26,1,7,7087,2,1,1,1,1,2,6,1,5,24,-33,-33,-33,24,1,5,1,5,2020,6,2022,2,-37,2,-38,2,-39,2,-40,-40,1,1,70870014,-43,1,7,7087,611,2,2,1,2,1,1,1,2,2,8,6,3000,1,4,1,111,2,2,-45,2,1,1032,1032172207,21.4746235711567
29909,3,52209,1,3,2,2,1,27,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,1,1,6,1,1,2,5,1,-9,5,3,2,0,2,1,1,9,910,99,1,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,1,7,96,1,2,2,1,96,0,1312047,1,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,1,70340047,-26,1,7,7034,2,1,1,1,1,3,6,1,5,36,-33,-33,-33,12,1,5,1,5,2015,99,9999,2,-37,2,-38,2,-39,2,-40,-40,1,1,999999999,-43,99,7,7034,610,1,2,1,1,2,2,2,2,2,10,6,2500,1,4,1,112,2,2,-45,2,1,3022,3022052209,64.8735506020639
31407,3,172207,1,1,3,2,1,57,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,1,1,-9,5,2,3,0,1,1,1,12,1221,1,2,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,1,1217001,1,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70890001,2,7,7089,1,1,3,1,1,2,6,1,3,200,-33,-33,-33,48,1,3,1,3,2017,7,2022,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,70890001,2,7,7089,751,2,2,2,1,2,2,2,2,2,8,6,5000,1,4,1,311,2,2,-45,2,1,1032,1032172207,21.4746235711567
33207,3,172207,1,1,3,2,1,34,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,0,0,2,2,1,1,-9,7,1,5,1,2,1,1,12,1220,1,2,-13,-13,-13,-13,2,3,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,1,1217001,1,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,1,70870156,-26,1,7,7087,2,1,1,1,1,1,6,1,5,70,-33,-33,-33,12,1,5,1,5,2016,6,2022,2,-37,2,-38,2,-39,2,-40,-40,1,1,70870156,-43,1,7,7087,611,2,2,2,1,2,2,2,2,2,8,6,250,1,2,1,111,2,2,-45,2,1,1032,1032172207,21.4746235711567
33507,3,172207,1,1,3,2,1,20,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,3,3,-8,2,6,2,2,5,1,3,1,2,2,1,11,1109,1,2,-13,-13,-13,-13,2,4,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,1,1217001,1,2,-20,-20,2,-22,6,1,4,-24,-24,-24,-24,2,-27,70890001,2,7,7089,2,1,2,2,-29,-29,-29,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2,1,1032,1032172207,21.4746235711567
34607,3,172207,1,1,3,2,2,30,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,6,1,1,2,5,2,1,3,1,2,0,2,2,1,12,1216,1,2,-13,-13,-13,-13,2,3,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,96,1,1217001,1,2,-20,-20,1,1,-23,1,4,-24,-24,-24,-24,2,-27,70890001,2,7,7089,2,1,5,1,1,5,6,1,5,60,-33,-33,-33,12,1,5,1,5,2017,6,2022,2,-37,2,-38,2,-39,2,-40,-40,1,2,-42,70890001,2,7,7089,961,1,2,1,1,1,1,1,2,2,10,6,2000,1,4,1,814,2,2,-45,2,1,1032,1032172207,22.2311171872038
34807,3,172207,1,1,3,2,1,28,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,3,3,-8,2,6,2,2,3,0,2,1,2,2,1,12,1216,1,2,-13,-13,-13,-13,2,1,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,-18,-18,2,2,2,1,2,0,1217001,1,2,-20,-20,2,-22,2,1,4,-24,-24,-24,-24,2,-27,70890001,2,7,7089,2,1,2,2,-29,-29,-29,1,3,1,-32,-32,-32,-32,-32,-32,-32,-32,-32,7,2022,2,-37,2,-38,2,-39,2,-40,-40,2,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,2,-45,2,1,1032,1032172207,21.4746235711567
35809,3,52209,1,3,3,3,2,28,1,1,1,-4,1,-5,-5,-5,-5,-5,-5,2,2,3,2,-8,2,6,2,2,5,1,4,0,3,2,1,13,1312,1,1,-13,-13,-13,-13,1,-14,1,-16,411,2,1,2,2,2,2,2,2,8,6,850,3,3,463,2,-18,-18,1,2,2,2,96,0,1312047,8,1,2,2,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70340001,2,7,7034,2,2,-28,-28,-28,-28,-28,1,3,20,-33,-33,-33,4,3,5,1,3,2016,6,2022,2,-37,2,-38,2,-39,2,-40,-40,2,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,2,-45,2, ,3033,3033052209,61.0628484749066
41408,3,12208,1,3,3,2,1,43,1,1,2,1,1,-5,-5,-5,-5,-5,-5,2,2,5,1,1,2,1,1,-9,5,2,3,0,1,1,1,13,1305,1,1,-13,-13,-13,-13,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,-18,-18,1,2,2,6,96,3,1312047,3,1,2,1,-21,-21,-21,1,4,-24,-24,-24,-24,2,-27,70060014,1,7,7006,1,2,-28,-28,-28,-28,-28,1,5,0,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-45,2, ,3032,3032012208,4.7276600096
