Folio,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro
14209,3,142209,1,1,1,1,28,1,3,2,-2,1,1,5,1,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,1,101,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1217001,0,1,5,1,11000,2,1,2,2,2,2,-22,-22,2,20020001,2,19,190390001,2,23,230050001,2,2,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,1,2,2,-27,1,11000,2,1,1,11500,2,1,2,2,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48015,9999999999,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,3,3,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
11009,3,92209,1,1,1,1,40,1,3,1,1,2,2,6,2,1,1,-3,3,1,2,0,0,2,1,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,13,1304,97,5,-11,-11,-11,-11,-11,-11,-11,8,8014,801409280,4,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1217001,3,2,-20,1,8000,4,2,2,2,2,2,-22,-22,13,999999998,98,4,999999997,97,20,999999997,97,1,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,1,8000,2,6,1,16000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,8,8014,801409280,3,2,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,6,2,2,2,4,2,-38,8,8014,801409280,4,6,1,712,10,6,500,2,3,236,1,3,500,4,2,1,0,-43,-43,-43,-43,1,-46,-46,6,2018,0,0,-49,1,-50,-50,1,0,1
10609,3,92209,1,1,1,1,29,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,0,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,18,1805,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,834,1,2,2,2,2,2,2,2,2,9,6,1500,4,3,485,1,2,4,2,1,1,1217001,3,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,25,999999997,97,1,10010001,2,13,999999997,97,25,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,7,2,-28,-28,-28,-28,0,0,-30,1,1,2,2,2,-31,-31,2,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,4,3,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,6,2,2,2,2,2,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,2,7,1
7509,3,72209,1,1,1,2,33,1,2,2,-2,2,2,6,2,1,2,1,3,1,2,0,0,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,5,502,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,1,1,1217001,3,2,-20,1,10000,2,1,1,2,2,2,-22,-22,2,20020001,2,12,999999997,97,21,210410008,2,2,3,2,-23,-23,-23,-23,-23,-23,1,1,1,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,3,1,10000,2,1,1,10000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2020,2,2,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1
1509,3,22209,1,1,1,1,45,1,5,1,1,2,2,6,2,5,1,-3,5,2,3,0,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,1,101,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,2,999999997,97,19,190390001,2,2,999999997,97,22,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,2,2,-28,-28,-28,-28,4000,2,2,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48309,9999999997,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,1,0,1
39408,3,312208,1,1,1,2,25,1,3,2,-2,2,2,6,1,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,2,5,502,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,999999997,97,14,140060001,2,14,140700001,2,3,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,2,-27,2,-28,-28,-28,-28,5000,4,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48309,9999999997,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,3,0,1
39108,3,312208,1,1,1,1,26,1,5,1,1,2,2,6,2,1,1,-3,3,0,1,0,0,1,0,1,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,2,-20,1,11000,4,1,2,2,2,2,-22,-22,11,999999997,97,7,70090001,2,15,151210001,2,6,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20020001,3,2,1,5,1,999999,99,4,3,3000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,2,1,2,1,2,2,2,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48309,9999999997,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,1,0,1
35108,3,292208,1,1,1,1,43,1,3,3,-2,1,1,5,1,1,1,-3,5,2,3,0,2,1,1,3,5,5,1,1,1,2,3,2,2,2,2,2,1,101,97,5,-11,-11,-11,-11,-11,-11,-11,48,48113,4811342508,8,6,1,-15,1,-17,933,1,2,2,2,2,2,2,2,2,10,6,3000,2,5,484,1,2,1,96,2,1,1312047,0,2,-20,1,10000,4,1,2,2,2,2,-22,-22,4,999999997,97,7,70650001,2,19,190390001,2,2,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,3,1,10000,4,6,1,10000,4,1,1,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48113,4811342508,4,3,1,2,1,2,2,2,2,2,-37,-37,-37,2,2,2,2,1,6,1,1,1,4,2,-38,48,48113,4811342508,8,6,-40,-40,-40,-40,-40,-40,-40,-40,1,12,500,4,2,1,0,-43,-43,-43,-43,1,-46,-46,5,2015,0,0,-49,1,-50,-50,4,7,1
34608,3,262208,1,1,1,2,25,1,3,2,-2,2,2,6,2,6,2,2,7,2,3,2,2,2,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,318,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1312047,0,2,-20,1,11000,4,1,1,2,2,2,-22,-22,12,999999997,97,10,100230001,2,14,140700013,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,4,1,11000,4,6,1,11000,4,1,1,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,2,1,2,2,1,2,2,2,-37,-37,-37,2,2,2,2,1,3,2,2,2,4,2,-38,48,48309,9999999997,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2020,2,2,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1
34308,3,262208,1,1,1,1,36,1,3,2,-2,2,2,6,2,1,1,-3,4,1,3,0,2,1,1,3,5,3,1,1,1,2,3,2,2,2,2,2,15,1501,97,5,-11,-11,-11,-11,-11,-11,-11,48,48015,4801507432,3,6,1,-15,1,-17,712,2,2,2,2,2,2,2,2,2,9,6,2800,2,3,236,1,2,1,96,1,1,1312047,0,1,5,2,-21,-21,1,1,2,2,2,-22,-22,6,999999997,97,1,999999997,97,27,270040001,2,1,5,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,80050068,3,2,1,4,2,-28,-28,-28,-28,5000,4,2,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48015,9999999997,3,2,1,2,2,1,1,2,2,2,-37,-37,-37,2,2,2,2,1,6,2,2,2,4,2,-38,48,48015,4801507432,3,6,-40,-40,-40,-40,-40,-40,-40,-40,2,12,250,3,4,1,0,-43,-43,-43,-43,1,-46,-46,1,2019,0,0,-49,1,-50,-50,3,3,1
29208,3,222208,1,1,1,2,23,1,3,2,-2,1,2,6,2,6,2,2,6,1,4,1,3,2,1,0,4,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,1,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,70090001,2,10,100230001,2,19,190390001,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,3,1,3,1,1500,2,3,3,1500,4,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,3,2,2,2,4,2,-38,48,48309,9999999997,2,3,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
26208,3,192208,1,1,1,1,56,1,6,1,1,2,2,2,2,6,1,-3,1,-4,-4,-4,-4,-4,0,0,6,3,2,-6,-6,-6,-6,2,2,2,2,2,8,801,97,5,-11,-11,-11,-11,-11,-11,-11,8,8041,804116000,12,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1312047,3,2,-20,1,12000,2,2,2,2,2,2,-22,-22,7,999999997,97,4,999999997,97,29,999999997,97,5,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,3,1,12000,2,6,1,12000,2,1,2,2,2,2,2,-31,-31,4,1,1,2,2,-33,0,-34,-34,-34,-34,8,8041,804116000,4,3,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,6,1,1,1,4,2,-38,8,8041,804116000,12,6,1,933,10,6,3000,2,4,461,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,4,2011,0,0,-49,1,-50,-50,2,0,1
24708,3,182208,1,1,1,2,32,1,2,2,-2,2,2,6,2,6,1,-3,3,1,2,0,1,1,1,0,3,1,2,-6,-6,-6,-6,2,2,2,2,2,17,1707,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,511,1,1,2,2,2,2,2,2,2,9,6,1500,4,3,722,2,2,1,96,1,1,1312047,0,2,-20,1,5000,4,1,1,2,2,2,-22,-22,19,190390001,2,7,70120001,2,19,190390001,2,3,3,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,1,3,1,5000,4,1,1,15000,4,1,1,1,2,2,2,-31,-31,0,4,1,1,2,-33,0,-34,-34,-34,-34,48,48141,4814124000,5,1,3,1,1,2,2,2,2,2,-37,-37,-37,2,2,2,2,3,3,2,1,2,4,2,-38,48,48141,4814124000,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,7,1
24508,3,182208,1,1,1,1,23,1,2,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,9,9997,97,2,8,801,1,-13,-13,-13,-13,-13,-13,-13,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,1,1,1312047,0,2,-20,1,2000,2,1,1,2,2,2,-22,-22,7,70150001,2,2,999999997,97,20,999999997,97,1,5,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,3,1,2000,2,1,1,2000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,2,1,2,1,2,2,2,2,-37,-37,-37,2,2,2,2,2,3,2,2,2,4,2,-38,48,48309,9999999997,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
12608,3,102208,1,1,1,1,32,1,6,1,1,2,2,6,2,1,1,-3,2,0,2,0,2,1,1,1,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,1,1,1312047,0,2,-20,1,200,2,1,1,2,2,2,-22,-22,3,30030001,2,12,999999997,97,14,140700001,2,1,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,1,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,3,1,3000,2,1,1,3000,2,1,1,2,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,11,2,2,2,2,4,2,-38,48,48309,9999999997,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2019,2,2,1,-46,-46,7,2022,1,1,0,1,-50,-50,2,0,1
11708,3,102208,1,1,1,1,25,1,5,4,-2,2,2,3,2,6,2,2,3,0,3,0,2,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,6,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,2,96,1,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,6,999999997,97,13,130560001,2,2,20020262,2,1,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,190000000,2,2,1,8,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,3,3,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,3,4,4,1,2,1,1,1,1,2,-37,-37,-37,2,2,2,2,20,2,2,2,2,4,2,-38,48,48309,9999999997,20,2,99,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,5,0,1
9908,3,82208,1,1,1,1,29,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,506,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1312047,0,2,-20,1,1500,2,1,1,1,1,2,6,2,2,20010001,2,7,70090001,2,12,120580001,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,1,2,2,2,1,1,1,2,6,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,3,1,1,1,1500,2,1,1,2000,2,1,1,1,1,2,2,6,2,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48141,9999999999,1,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,3,2,2,2,4,2,-38,48,48141,9999999999,1,3,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
8408,3,52208,1,1,1,2,45,1,3,3,-2,2,2,3,2,1,1,-3,4,2,2,0,1,1,1,3,5,5,2,-6,-6,-6,-6,1,2,2,2,2,5,501,99,5,-11,-11,-11,-11,-11,-11,-11,22,22039,2203978715,5,6,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,2,1,1312047,4,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,2,20010001,2,19,190390001,2,27,270040001,2,3,2,2,-23,-23,-23,-23,-23,-23,1,2,1,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,1,3,1,4,1,3000,2,2,3,3000,2,2,1,1,2,2,2,-31,-31,0,1,1,2,2,-33,0,-34,-34,-34,-34,22,22039,2203978715,3,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,6,2,1,1,2,2,-38,22,22039,2203978715,5,6,1,712,8,6,3000,2,4,236,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,5,2017,0,0,-49,1,-50,-50,4,0,1
3908,3,32208,1,1,1,2,45,1,6,1,1,2,2,6,2,3,1,-3,2,0,2,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,12,1218,98,2,12,1218,1,-13,-13,-13,-13,-13,-13,-13,30,6,1,-15,1,-17,815,2,99,99,99,99,99,99,99,99,6,4,3000,4,2,999,1,2,2,1,1,1,1312047,0,2,-20,1,5000,2,1,2,2,1,2,-22,-22,11,110040001,2,17,170110001,2,6,60090001,2,3,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,3,1,3,1,5000,2,4,1,10000,2,1,2,2,2,2,2,-31,-31,0,1,1,2,2,-33,0,-34,-34,-34,-34,48,48015,9999999997,1,2,2,1,1,1,2,2,2,2,-37,-37,-37,2,2,2,2,3,3,2,2,2,4,1,1,48,48015,4801507432,5,6,1,961,8,6,99998,98,98,814,1,98,99998,3,96,2,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,2,2,1
2808,3,32208,1,1,1,1,31,1,3,2,-2,2,2,6,2,6,2,2,3,0,3,1,0,1,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,318,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,6,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,1,1,1312047,0,1,5,1,2000,2,1,1,2,2,2,-22,-22,13,130160001,2,17,170110001,2,27,270030001,2,4,5,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,3,1,5,2,-28,-28,-28,-28,3500,2,1,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,2,2,2,4,1,1,48,48309,9999999997,2,3,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,1,-44,2022,2,2,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
2608,3,32208,1,1,1,2,20,1,6,1,1,2,2,6,2,6,2,2,6,1,5,0,2,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,506,2,2,5,506,2,-13,-13,-13,-13,-13,-13,-13,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,27,270020001,2,19,190390001,2,19,190390001,2,3,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,3,1,5,2,-28,-28,-28,-28,5000,4,2,2,2,2,2,2,-31,-31,0,1,1,2,2,-33,0,-34,-34,-34,-34,48,48141,4814124000,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,4,2,-38,48,48309,4830962108,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2021,2,2,1,-46,-46,7,2022,0,0,-49,1,-50,-50,2,0,1
2308,3,32208,1,1,1,2,22,1,5,1,1,2,2,2,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,502,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,1,1,1312047,0,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,21,210150001,2,29,290060001,2,4,999999997,97,3,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,2,2,2,-27,2,-28,-28,-28,-28,600,2,2,2,2,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48309,4830910828,3,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,2,3,2,2,2,4,2,-38,48,48309,9999999997,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,1,0,1
