folio,unidad,trim,region,ciudad,punto,turno,sexo,edad,nacio,vieneud,paisvive,trabaja,estuvo,p1,p1_1,p1_1_1,p1_1_2_1,p1_1_2_2,p1_2,p2,p2_1,p3a,p3n,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p8,p8_1c,p8_1t,p8_2m,p8_2a,p9,p9_1,p10,p11,p11_1,p11_1_1,p11_1_2,p12,p12_1c,p12_1u,p12_2,p13c,p13t,p13_1_1c,p13_1_1t,p13_1_2c,p13_1_2t,p13_1_3c,p13_1_3t,p14,p14_1,p14_1_1f,p14_1_1p,p14_1_1u,p14_1_2e,p14_1_2m,p14_1_3,p14_3,p14_4,p14_5,p14_6_0_1,p14_6_0_2,p14_6_0_3,p14_6_0_4,p14_6_0_5,p14_6_0_6,p14_6_0_7,p14_6_1,p14_7_1,p14_7_2,p14_7_3,p14_7_4,p14_7_5,p14_7_6,p14_7_7,p14_8,p14_9,p14_10c,p14_10u,p14_10t,p14_10_1,p14_11,p14_12,p14_12_1,p14_12_2,p14_12_3,p14_12_4,p14_12_5,p14_12_6,p15,p15_1,p15_2c,p15_2t,p16c,p16t,p17,p17_1_1,p17_1_2,p17_1_3,p17_2,p18_1,p18_1_1,p18_2,p18_2_1,p18_3,p18_3_1,p18_4,p18_4_1,p19_0_1,p19_0_2,p19_0_3,p19_0_4,p19_1,p20,p21,p22,p23c,p23t,p23_1,p23_2c,p23_2t,p23_3,p23_4c,p23_4t,p23_5,p24,p24_1,p25a,p25m,p26p,p26_1e,p26_1m,p26_1l,p26_1u,p26_2d,p26_2m,p26_2b,p26_2u,p27,p27_1,p27_2,p27_2_1,p27_4,p27_5,p27_6,p27_7,p27_8,p28,p29,p29_1m,p29_1a,p29_2,p29_3,p29_3_1,p29_4,p29_5c,p29_5t,p29_6,p29_7,p30,nivel,oficio_mx,filtro,estrato,upm,ponfin3
135311,32211,4,1,3,2,2,1,33,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,4,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70990347,-20,1,7,7099,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2014,13,1,-44,-44,-44,-44,13,1304,1304034,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022032211,3.49516210076939
71611,22211,4,1,3,2,2,1,23,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,4,1,1,2,6,2,2,8,3,5,0,3,1,1,-12,-12,1,2022,0,1312047,1,2,-14,-14,1,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70300017,-20,1,7,7030,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2014,13,1,-44,-44,-44,-44,13,1304,1304062,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022022211,3.49516210076939
40511,22211,4,1,3,2,2,1,38,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,4,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,1,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70990347,-20,1,7,7099,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2012,13,1,-44,-44,-44,-44,13,1304,1304003,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022022211,3.49516210076939
37711,22211,4,1,3,2,2,1,17,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,4,1,1,2,6,2,2,7,3,4,0,2,2,1,-12,-12,9,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,2,5,2,5,3,2,3,2,1,1,70990347,-20,1,7,7099,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,2,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2019,-998,1,-44,-44,-44,-44,13,1302,1302014,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022022211,3.49516210076939
1270410,262210,4,1,3,2,2,1,38,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,5,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70990187,-20,1,7,7099,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,2,1,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2013,13,1,-44,-44,-44,-44,13,1324,1324008,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022262210,3.49516210076939
1264710,262210,4,1,3,2,2,1,23,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,6,2,2,7,2,5,99,3,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,2,2,2,2,1,1,70340446,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,2,1,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2012,13,1,-44,-44,-44,-44,13,1326,1326505,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022262210,3.49516210076939
1260510,262210,4,1,3,2,2,1,26,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,4,1,1,2,5,1,-10,6,2,2,2,1,1,1,-12,-12,6,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,3,2,3,2,1,1,70340058,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,10,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,2,1,2,5,4,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,2,5,-40,-40,-40,-40,4,5,2,0,-43,2009,13,1,-44,-44,-44,-44,13,1304,1304071,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022262210,3.49516210076939
618210,112210,4,1,3,2,2,1,43,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,5,1,-10,6,2,4,0,2,1,1,-12,-12,6,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,2,2,2,2,1,1,70060038,-20,1,7,7006,1,611,2,2,2,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,2,1,2,5,4,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,2,5,-40,-40,-40,-40,4,5,2,0,-43,2004,13,1,-44,-44,-44,-44,13,1312,1312129,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022112210,3.49516210076939
616310,112210,4,1,3,2,2,1,35,1,1,1,1,-5,2,1,1,1,96,2,1,1,0,0,2,2,5,1,-10,3,1,2,0,1,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70390015,-20,1,7,7039,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,300,1,2,1,111,2,-24,-24,-24,-24,-24,-24,2,2,-30,-30,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,1,1,2,996,96,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,-44,-44,-44,-44,9,901,901171,1,2,1,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3022,3022112210,3.49516210076939
569910,112210,4,1,3,2,2,1,36,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,0,0,2,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70990776,-20,1,7,7099,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,4,3,5,-40,-40,-40,-40,3,5,2,0,-43,2013,13,1,-44,-44,-44,-44,13,1314,9999999,99,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3022,3022112210,3.49516210076939
567510,112210,4,1,3,2,2,1,48,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,5,1,-10,7,3,4,0,2,1,1,-12,-12,6,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,2,2,2,2,1,1,70990959,-20,1,7,7099,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,4,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,2,5,-40,-40,-40,-40,4,5,2,0,-43,2011,13,1,-44,-44,-44,-44,13,1319,1319018,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022112210,3.49516210076939
393710,82210,4,1,3,2,2,1,23,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,2,1,1,2,6,2,2,6,0,6,0,4,2,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,2,5,2,5,1,2,1,2,1,1,70340047,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,250,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,2,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,1,1,4,5,5,-40,-40,-40,-40,2,5,2,0,-43,2019,-998,1,-44,-44,-44,-44,9,906,9999999,99,2,1,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022082210,3.49516210076939
84910,12210,4,1,3,2,2,1,46,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,0,0,2,2,5,1,-10,7,3,4,0,2,1,1,-12,-12,3,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,6,5,6,5,2,2,2,2,1,1,70340452,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,200,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,6,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,6,5,1,0,-43,2003,13,1,-44,-44,-44,-44,13,1305,1305001,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3022,3022012210,3.49516210076939
84610,12210,4,1,3,2,2,1,35,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,5,1,-10,7,3,4,0,2,1,1,-12,-12,5,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,2,2,2,2,1,1,70691504,-20,1,7,7069,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,4,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,2,5,-40,-40,-40,-40,4,5,2,0,-43,2011,13,1,-44,-44,-44,-44,13,1312,1312177,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3022,3022012210,3.49516210076939
82610,12210,4,1,3,2,2,1,38,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,0,0,2,2,5,1,-10,6,3,3,0,2,1,1,-12,-12,6,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70340047,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,9,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2012,13,1,-44,-44,-44,-44,13,1311,1311010,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3022,3022012210,3.49516210076939
80710,12210,4,1,3,2,2,1,21,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,0,0,2,2,6,2,2,6,3,3,0,2,2,1,-12,-12,6,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70340047,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2016,13,1,-44,-44,-44,-44,13,1302,1302001,2,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3022,3022012210,3.49516210076939
395610,82210,4,1,3,2,2,1,30,1,1,1,1,-5,0,-6,-6,-6,-6,-6,2,2,3,2,-9,2,5,1,-10,3,1,2,0,1,1,1,-12,-12,4,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,6,5,6,5,3,2,3,2,1,1,999999999,-20,99,4,4011,2,612,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,4000,1,4,1,112,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,6,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,1,1,4,8,5,-40,-40,-40,-40,6,5,1,0,-43,2017,13,1,-44,-44,-44,-44,13,1314,1314013,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,3,1,1,3022,3022082210,3.49516210076939
388211,92211,4,1,3,1,3,1,33,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,1,2,1,2,1,1,70300017,-20,1,7,7030,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,1,1,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2013,13,1,-44,-44,-44,-44,13,1312,1312057,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013092211,3.41105836168251
947611,192211,4,1,3,1,3,1,39,1,1,1,1,-5,0,-6,-6,-6,-6,-6,2,2,3,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,1,2,1,2,1,1,70970857,-20,1,7,7097,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2010,13,1,-44,-44,-44,-44,13,1312,1312057,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013192211,3.34953067603265
727311,142211,4,1,3,1,2,1,18,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,6,2,2,7,3,4,0,2,1,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,1,2,1,2,1,1,70800138,-20,1,7,7080,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,2,1,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2012,13,1,-44,-44,-44,-44,13,1302,1302126,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3012,3012142211,3.34953067603265
647511,132211,4,1,3,1,3,1,36,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70340201,-20,1,7,7034,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,180,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2008,13,1,-44,-44,-44,-44,13,1312,1312057,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013132211,3.34953067603265
646711,132211,4,1,3,1,3,1,50,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,1,1,-10,7,2,4,1,2,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,2,2,2,2,1,1,70890431,-20,1,7,7089,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,200,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,4,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,2,5,-40,-40,-40,-40,4,5,2,0,-43,2004,13,1,-44,-44,-44,-44,13,1312,1312057,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013132211,3.34953067603265
1461210,292210,4,1,3,1,3,1,37,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,5,1,1,2,5,1,-10,5,3,2,0,1,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70300376,-20,1,7,7030,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,170,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2012,13,1,-44,-44,-44,-44,13,1312,1312004,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013292210,3.34953067603265
1460510,292210,4,1,3,1,3,1,25,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,4,1,1,2,6,2,2,6,3,3,0,2,1,1,-12,-12,7,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,3,5,3,5,2,2,2,2,1,1,70400419,-20,1,7,7040,1,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,190,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,3,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,2,3,5,-40,-40,-40,-40,3,5,2,0,-43,2012,13,1,-44,-44,-44,-44,13,1326,1326526,1,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013292210,3.34953067603265
1456010,292210,4,1,3,1,3,1,23,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,0,0,2,2,6,2,2,6,0,6,0,4,2,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,2,5,2,5,1,2,1,2,1,1,70340452,-20,1,7,7034,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,250,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,3,5,2,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,1,1,2,5,5,-40,-40,-40,-40,2,5,2,0,-43,2019,-998,1,-44,-44,-44,-44,13,1312,9999999,99,2,2,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3013,3013292210,3.34953067603265
1024810,192210,4,1,3,1,3,1,35,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,0,0,2,2,5,1,-10,4,2,2,0,1,1,1,-12,-12,8,2022,0,1312047,1,2,-14,-14,3,2,-17,-17,-17,2,5,2,5,1,2,1,2,1,1,70691504,-20,1,7,7069,2,611,2,2,1,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,8,6,300,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,2,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,1,1,2,4,5,-40,-40,-40,-40,2,5,3,0,-43,2016,13,1,-44,-44,-44,-44,13,1305,1305110,1,2,1,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,0,1,1,3013,3013192210,3.34953067603265
1023710,192210,4,1,3,1,3,1,50,1,1,1,1,-5,0,-6,-6,-6,-6,-6,1,1,3,1,1,2,1,1,-10,6,2,4,0,2,1,1,-12,-12,6,2022,0,1312047,1,2,-14,-14,2,2,-17,-17,-17,4,5,4,5,2,2,2,2,1,1,70691988,-20,1,7,7069,2,611,2,2,2,1,2,2,2,2,2,2,2,2,-23,2,2,2,2,9,6,170,1,2,1,111,2,-24,-24,-24,-24,-24,-24,1,-29,2,5,4,5,2,-31,-31,-31,-31,2,-32,2,-33,2,-34,2,-35,2,2,2,2,-36,2,-37,4,2,5,-40,-40,-40,-40,4,5,2,0,-43,2009,13,1,-44,-44,-44,-44,13,1312,1312156,1,2,3,-48,-48,-48,-48,-48,-48,-48,2,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,2,1,1,1,3013,3013192210,3.34953067603265
