folio,unidad,ciudad,trim,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
33510,312210,1,4,1,1,1,36,1,1,2,-2,2,2,3,2,6,1,-3,4,1,3,0,3,1,1,3,1,3,1,1,1,2,2,2,2,2,2,2,7,703,1,5,-11,-11,-11,-11,-11,-11,-11,48,48015,9999999999,15,6,1,-15,2,1,712,5,1,2,2,2,2,2,2,2,10,5,100,2,2,236,1,2,1,96,1,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,30,301180001,2,30,301740001,2,27,270040001,2,29,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,3,1,1,2,-28,-28,-28,-28,500,2,2,2,2,2,2,2,-31,-31,2,1,1,2,2,-33,0,-34,-34,-34,-34,48,48015,9999999999,3,2,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,7,5,2,2,2,4,2,-38,48,48015,9999999999,15,6,1,713,10,5,100,2,2,238,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,2,2007,0,0,-49,1,-50,-50,3,3,1,1011,1011312210,15.9141414072222
33610,312210,1,4,1,1,1,41,1,3,2,-2,2,2,1,2,5,1,-3,4,1,3,0,0,1,1,3,1,3,1,1,2,-7,2,2,2,1,2,2,10,1012,1,5,-11,-11,-11,-11,-11,-11,-11,48,48027,4802743066,12,6,1,-15,1,-17,712,1,1,2,2,2,2,2,2,2,11,6,64,2,1,236,1,2,1,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,27,270040001,2,14,140390001,2,21,210740029,2,30,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,4,2,-28,-28,-28,-28,5000,2,2,2,2,2,2,2,-31,-31,2,1,2,-32,2,-33,0,-34,-34,-34,-34,48,48027,4802743066,3,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,2,2,4,2,-38,48,48027,4802743066,12,6,-40,-40,-40,-40,-40,-40,-40,-40,2,99,5000,2,4,1,0,-43,-43,-43,-43,1,-46,-46,1,2009,0,0,-49,1,-50,-50,3,3,1,1011,1011312210,15.9141414072222
33710,312210,1,4,1,1,1,30,1,3,2,-2,2,2,1,2,5,1,-3,2,0,2,0,2,1,1,3,1,0,-5,-5,-5,-5,-5,2,2,1,2,2,8,801,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,4,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,27,270040001,2,30,300390001,2,1,10110001,2,2,5,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,3,1,4,2,-28,-28,-28,-28,2000,2,1,2,2,2,2,2,-31,-31,2,1,1,2,2,-33,0,-34,-34,-34,-34,48,48113,4811305372,3,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,2,2,4,2,-38,48,48029,4802965000,11,6,1,713,10,5,20,2,1,236,2,99,500,6,2,1,0,-43,-43,-43,-43,1,-46,-46,1,2011,0,0,-49,1,-50,-50,3,0,1,1011,1011312210,15.9141414072222
33910,312210,1,4,1,1,1,48,1,3,2,-2,2,2,4,2,1,1,-3,3,1,2,0,1,1,1,1,5,1,2,-6,-6,-6,-6,1,2,1,2,2,4,407,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705015,0,2,-20,1,13000,2,1,2,2,2,2,-22,-22,12,120460001,2,4,40090001,2,19,190470001,2,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,10,2,1,3,1,13000,2,4,1,13000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999999,3,2,3,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,4,5,2,2,2,4,2,-38,48,48225,9999999999,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011312210,15.9141414072222
34010,312210,1,4,1,1,1,42,1,6,1,1,2,2,6,2,1,1,-3,3,0,3,0,3,1,1,1,1,1,3,-6,-6,-6,-6,2,2,2,2,2,16,1613,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,3,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,27,270040001,2,19,190180212,2,21,211150009,2,1,5,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,15,2,1,99,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,2,1,1,2,2,-33,0,-34,-34,-34,-34,48,48113,4811379576,2,2,4,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,2,5,2,2,2,4,2,-38,48,48113,4811379576,6,6,1,263,12,6,99999,99,99,811,2,99,99999,4,2,1,0,-43,-43,-43,-43,1,-46,-46,5,2016,0,0,-49,1,-50,-50,2,0,1,1011,1011312210,15.9141414072222
34110,312210,1,4,1,1,1,30,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1215013,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10070001,2,22,220160001,2,19,190260001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,13,2,1,5,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,2,2,1,1,1,2,2,2,2,-37,-37,-37,2,2,2,2,3,5,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011312210,15.9141414072222
34310,312210,1,4,1,1,1,33,1,3,2,-2,2,2,6,2,1,1,-3,5,2,2,1,2,1,1,1,1,0,-5,-5,-5,-5,-5,2,2,2,2,2,16,1609,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,1,1,1215013,0,2,-20,1,10000,2,1,2,2,2,2,-22,-22,3,30080753,2,17,170080001,2,19,190390001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,3,1,10000,2,7,1,12000,2,1,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48113,4811313492,3,2,2,1,1,1,2,2,1,2,-37,-37,-37,2,2,2,2,8,5,2,2,2,4,2,-38,48,48113,4811313492,6,5,1,712,11,6,2500,2,4,236,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,2,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011312210,15.9141414072222
34411,282211,1,4,1,1,1,34,1,6,1,1,2,2,6,2,5,1,-3,5,1,4,0,0,1,0,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,4,3,2,1,1312047,4,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,9,90030001,2,8,999999997,97,28,280090001,2,19,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280220001,4,2,1,4,2,-28,-28,-28,-28,999997,97,2,2,2,2,2,2,-31,-31,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,2,0,1,1011,1011282211,10.6446280945455
34510,312210,1,4,1,1,1,41,1,6,1,1,2,2,6,2,1,1,-3,4,2,2,0,1,1,0,1,1,1,2,-6,-6,-6,-6,2,2,2,2,2,10,1006,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1217001,0,2,-20,1,12000,2,1,2,2,2,2,-22,-22,14,140390001,2,17,170180001,2,20,203990001,2,17,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,3,1,12000,2,7,1,12000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,4,5,2,2,2,4,1,1,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,6,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011312210,15.9141414072222
34511,282211,1,4,1,1,1,29,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,5,0,4,1,2,-6,-6,-6,-6,1,2,2,2,2,18,1810,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,6,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1217001,4,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,22,220060142,2,31,311010001,2,23,230010001,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,6,2,1,1,2,-28,-28,-28,-28,5000,4,2,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48225,9999999997,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282211,10.6446280945455
34610,312210,1,4,1,1,1,32,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,1,2,2,3,320,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,70190001,2,13,130030001,2,19,190390001,2,16,2,2,-23,-23,-23,-23,-23,-23,1,2,1,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,5,2,-28,-28,-28,-28,999999,99,99,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,1,0,-35,-35,1,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,25,2,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011312210,15.9141414072222
34611,282211,1,4,1,1,1,26,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,3,0,3,0,-5,-5,-5,-5,-5,1,2,2,2,2,4,410,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,3,2,1,1705099,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,15,151090003,2,19,190390001,2,21,211320013,2,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,3,2,1,6,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48225,9999999997,9,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282211,10.6446280945455
34711,282211,1,4,1,1,1,36,1,3,2,-2,2,2,6,2,1,2,2,6,3,2,1,3,2,1,1,3,3,2,-6,-6,-6,-6,1,2,2,2,2,10,1001,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,30,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,4,40020001,2,10,100080001,2,3,30080001,2,26,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,4,2,1,2,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,0,1,1,2,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,11,2,2,2,2,4,2,-38,48,48225,9999999997,11,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282211,10.6446280945455
34811,282211,1,4,1,1,1,58,1,3,2,-2,2,2,3,2,5,1,-3,5,2,3,0,3,1,1,3,1,3,1,2,1,2,3,2,2,2,2,2,8,801,1,5,-11,-11,-11,-11,-11,-11,-11,48,48313,4831345996,24,6,1,-15,2,1,712,2,1,2,2,2,2,2,2,2,8,6,3500,2,3,236,1,2,1,96,2,1,1215013,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,13,130690042,2,15,151100001,2,2,20020262,2,29,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,199999999,12,2,1,3,1,7000,2,2,3,7000,2,2,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48313,4831345996,1,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,13,5,2,2,2,4,2,-38,48,48313,4831345996,24,6,1,712,11,6,3500,2,3,236,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,9,1998,0,0,-49,1,-50,-50,3,3,1,1011,1011282211,10.6446280945455
35111,282211,1,4,1,1,1,32,1,3,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,0,0,3,0,-5,-5,-5,-5,-5,1,2,2,1,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,1,5,1,11000,2,1,1,2,2,2,-22,-22,9,90140001,2,9,90060001,2,13,130030001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,13,2,1,3,1,13000,2,7,1,13000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48225,9999999997,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011282211,10.6446280945455
35211,282211,1,4,1,1,1,25,1,3,2,-2,1,2,2,1,6,1,-3,1,-4,-4,-4,-4,-4,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,1,2,8,801,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,1,1,96,1,1,1705099,0,2,-20,1,13000,2,1,1,2,2,2,-22,-22,12,120070001,2,21,210130001,2,13,130610001,2,21,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,5,2,1,3,1,13000,2,7,1,13000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,2,1,2,2,1,2,2,2,-37,-37,-37,2,2,2,2,15,2,2,2,2,4,2,-38,48,48225,9999999997,10,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282211,10.6446280945455
35311,282211,1,4,1,1,1,28,1,6,1,1,2,2,6,2,6,2,2,5,1,3,1,2,2,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,4,404,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1217001,0,2,-20,1,12000,2,1,1,2,2,2,-22,-22,2,20041624,2,8,80170001,2,15,150440020,2,24,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,1,1,1,1,2,2,2,2,2,1,280320001,15,2,1,3,1,12000,2,7,1,12000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,2,1,1,2,1,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48225,9999999997,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011282211,10.6446280945455
35411,282211,1,4,1,1,1,35,1,3,3,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,3,0,-5,-5,-5,-5,-5,1,2,2,1,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705099,0,1,5,1,12000,2,1,1,2,2,2,-22,-22,7,70120001,2,12,120070001,2,19,190390001,2,25,2,2,-23,-23,-23,-23,-23,-23,1,1,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,1,11000,2,7,1,13000,2,1,1,2,1,2,2,7,2,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,2,1,2,1,2,2,2,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,4,0,1,1011,1011282211,10.6446280945455
35511,282211,1,4,1,1,1,36,1,3,2,-2,2,2,6,2,1,1,-3,3,1,2,0,1,1,1,1,5,1,2,-6,-6,-6,-6,1,2,2,1,2,18,1806,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705015,1,2,-20,1,5000,2,1,1,2,2,2,-22,-22,14,140130001,2,15,150090001,2,19,190390001,2,25,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,5,2,1,3,1,5000,2,7,1,11000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,2,1,1,2,1,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48225,9999999997,13,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282211,10.6446280945455
35611,282211,1,4,1,1,2,29,1,2,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,5,512,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,1,1,1705099,0,2,-20,1,10000,2,1,1,2,2,2,-22,-22,1,10010001,2,9,90140001,2,11,110040001,2,19,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,3,1,10000,2,7,1,11500,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,5,1,1,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,1,1,48,48225,9999999997,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011282211,10.6446280945455
37311,292211,1,4,1,1,1,41,1,3,2,-2,2,2,6,2,1,1,-3,2,0,2,0,2,1,1,3,3,0,-5,-5,-5,-5,-5,2,2,2,2,2,7,703,1,5,-11,-11,-11,-11,-11,-11,-11,2,2122,212268340,10,6,1,-15,2,1,621,1,1,2,2,2,2,1,2,2,12,7,130,2,2,722,1,2,2,3,1,1,1217001,3,2,-20,1,12000,2,2,2,2,2,2,-22,-22,13,130410001,2,25,250180374,2,19,190180212,2,10,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280140001,10,2,1,3,1,15000,2,2,3,15000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,2,0,-35,-35,1,2,2122,212238420,1,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,7,5,2,2,2,4,2,-38,2,2122,212238420,10,6,1,621,12,7,150,2,2,722,2,5,500,6,1,1,0,-43,-43,-43,-43,1,-46,-46,12,2013,0,0,-49,1,-50,-50,3,1,1,1011,1011292211,12.3961038907143
