folio,unidad,trimestre,ciudad,punto,turno,p1,p2,p3a,p3n,p4,p5,p5_1,p6,p6_1,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p9_4_1,p9_4_2,p9_4_3,p9_4_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_4c,p11_4t,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p12_12,p12_13_1,p12_13_2,p12_14,p13,p14,p14_1,p15,p16,p16_1,p16_2,p17,p18,p18_1,p18_1_1,p18_1_2_1,p18_1_2_2,p19,p20,p20_1c,p20_1u,p20_2,p21_1,p21_2,p21_3,p21_4,p21_5,p21_6,p22_1e,p22_1l,p22_1u,p22_2e,p22_2l,p22_2u,p23_0_1,p23_0_2,p23_0_3,p23_0_4,p23_0_5,p23_1,p23_2,p24e,p24m,p24l,p24u,p25_0_1,p25_0_2,p25_0_3,p25_0_4,p25_1,p26,p26_1_1,p26_1_2,p26_1_3,p26_1_4,p26_1_5,p26_1_6,p26_1_7,p26_2,p27_1,p27_1_1,p27_2,p27_1_2,p27_3,p27_1_3,p27_4,p27_1_4,p28,p29,p30e,p30m,p30l,p30u,p30_1c,p30_1t,p30_3,p30_4,p31,p32,p33c,p33t,p33_1c,p33_1u,p33_1_1,p34e,p34m,p34l,p34u,p34_1,p34_1_1,p34_2,p34_2_1_1,p34_2_1_2,p34_2_1_3,p34_2_1_4,p34_2_1_5,p34_2_1_6,p34_2_2,p34_2_3_1,p34_2_3_2,p34_2_3_3,p34_3_0_1,p34_3_0_2,p34_3_0_3,p34_3_0_4,p34_3_1_1,p34_3_1_2,p34_3_1_3,p34_3_1_4,p34_4c,p34_4t,p34_5_1,p34_5_2,p34_5_3,p34_5_4,p34_5_5,p34_5_6,p34_5_7,p34_6,p34_7,p34_8,p34_9,p34_10_1,p34_10_2,p34_10_3,p34_10_4,p34_10_5,p34_10_6,p34_10_7,p34_10_8,p34_11,p34_12,p34_12_1,p34_13,p34_14,p35,p36,p37,p38,p39m,p39a,p40,p41,p42,p43,p44,p45,p45_1,p45_2,p46,p47,p48,p48_1,p49,p50,p50_1,p51c,p51t,p52,p52_1,p52_2,p52_3,nivel,oficio_mx,filtro,estrato,upm,ponfin3
100411,282211,4,1,1,1,1,20,6,1,1,2,2,6,2,6,2,2,8,2,6,0,5,2,1,0,1,0,1,2,2,2,2,2,209,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,922,2,2,2,2,2,2,2,2,2,8,6,350,4,2,236,2,2,1,2,2,5,2,1,1705015,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,2,2,2,27,270040001,2,7,70650001,2,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,2,30,2,5000,4,2,27,27004,270040001,2,8,1,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,2,2,2,-31,-31,-31,-31,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,48,2,-42,3,6,1,2,1,1,2,0,1,1011,1011282211,9.471384
100511,282211,4,1,1,1,1,37,2,2,-1,2,2,6,2,2,2,2,6,2,2,2,2,2,1,0,1,1,1,2,2,2,2,7,703,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,835,2,2,2,1,1,2,2,2,2,10,6,3500,4,2,484,2,2,1,2,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,6,2,-19,-19,-19,1,2,2,1,2,2,7,70890001,2,30,300280037,2,2,2,2,2,2,-20,-20,30,30193,301930001,2,2,2,2,2,-21,1,2,1,2,2,2,2,2,3,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,20,2,14000,4,2,30,30118,301180001,2,4,1,4,1,1,2,2,2,2,3,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,10,2,1,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,1,2,-32,1,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011282211,9.471384
100611,282211,4,1,1,1,1,20,3,1,1,2,2,6,2,1,1,-2,5,3,2,0,1,1,1,1,1,1,1,1,2,2,2,8,801,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,834,2,2,2,2,2,2,2,2,2,8,6,250,4,2,484,2,2,2,1,2,5,2,1,1705099,2,-15,-15,1,2,0,-17,-17,-17,0,2,-19,-19,-19,1,2,2,2,2,2,7,70650001,2,97,999999997,97,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,6,2,6000,4,1,7,7065,70650001,2,3,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,999999997,2,-41,48,2,-42,888,8,1,2,1,2,1,0,1,1011,1011282211,9.471384
100711,282211,4,1,1,1,1,24,3,1,1,2,2,6,2,6,2,2,4,1,3,0,3,2,1,0,1,0,1,2,2,2,2,5,507,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,9,6,180,4,2,111,2,2,1,2,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,70890001,2,30,300280037,2,2,2,2,2,2,-20,-20,30,30193,301930001,2,2,2,2,2,-21,1,1,1,2,2,1,2,2,5,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,22,2,7800,4,2,30,30039,300390001,2,5,3,3,1,2,2,2,2,2,3,-30,-30,-30,2,2,1,2,2,2,1,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,-32,1,4,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,51,1,2,3,6,1,2,1,1,1,0,1,1011,1011282211,9.471384
100911,282211,4,1,1,1,1,22,6,1,1,2,2,6,2,6,2,2,7,3,4,0,3,1,1,0,1,0,1,2,2,2,2,13,1317,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,7,6,150,4,2,111,3,2,1,2,2,5,2,1,1705099,2,-15,-15,1,1,0,-17,-17,-17,3,2,-19,-19,-19,2,1,2,2,2,2,7,70890001,2,30,300280037,2,2,2,2,2,2,-20,-20,19,19039,190390001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,22,2,4000,4,2,5,5025,50250001,2,3,1,2,2,2,2,2,2,2,3,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,48,1,2,5,6,1,2,1,2,2,0,1,1011,1011282211,9.471384
101011,282211,4,1,1,1,1,28,4,1,1,2,2,6,2,1,1,-2,4,2,2,0,1,1,1,1,1,1,1,2,2,2,2,4,404,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,6,3,200,4,2,111,3,2,1,2,2,5,2,1,9999997,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,2,2,2,97,999999997,97,97,999999997,97,2,2,2,2,2,-20,-20,97,99997,999999997,97,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,30,2,999999,99,2,97,99997,999999997,97,4,1,2,2,2,2,2,2,2,3,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,25,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,999999997,2,-41,97,1,2,888,8,2,-43,1,2,1,0,1,1011,1011282211,9.471384
101311,282211,4,1,1,1,1,31,3,2,-1,2,2,6,2,1,1,-2,7,5,2,0,2,1,1,1,5,1,1,2,2,2,2,1,104,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,265,1,1,2,2,1,1,2,2,2,11,6,16000,4,5,315,1,2,1,96,1,5,2,1,1705099,2,-15,-15,2,0,-16,-16,-16,-16,0,1,999997,97,5,1,2,2,1,2,2,7,70650001,2,30,301600001,2,2,2,2,2,2,-20,-20,1,1001,10010001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,2,1,6,2,10000,4,2,28,28002,999999997,97,4,1,5,1,2,2,2,2,2,2,-30,-30,-30,1,2,2,2,2,2,1,2,7,2,1,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,1,2022,11,2022,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,1,1,9,1,1,888,8,1,2,1,1,3,0,1,1011,1011282211,9.471384
101411,282211,4,1,1,1,1,18,2,2,-1,2,2,6,2,1,1,-2,5,2,3,0,2,2,1,1,1,1,1,2,2,2,2,18,1810,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,1,2,2,2,2,2,2,2,2,8,6,150,4,2,111,1,2,1,96,1,5,2,1,9999997,2,-15,-15,1,0,-16,-16,-16,-16,0,98,999998,98,98,1,2,2,1,2,2,27,270020001,2,97,999999997,97,2,2,2,2,2,-20,-20,97,99997,999999997,97,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,15,2,10000,4,2,97,99997,999999997,97,4,1,1,1,2,2,2,1,1,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,6,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,48,1,1,888,8,1,2,1,1,3,0,1,1011,1011282211,9.471384
101511,282211,4,1,1,1,1,38,6,1,1,2,2,6,2,1,1,-2,4,2,2,0,1,1,1,1,1,1,1,2,2,2,2,7,703,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,962,1,2,2,2,2,2,2,2,2,8,6,9500,4,5,339,1,2,1,96,1,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,1,2,2,7,70650001,2,1,10010001,2,1,1,2,2,2,-20,-20,7,7011,999999997,97,2,2,2,2,-21,1,2,1,1,1,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,18,2,12500,4,2,26,26012,260120001,1,5,1,1,2,2,2,2,2,1,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,8,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,-32,1,1,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,48,1,2,6,6,2,-43,1,2,2,0,1,1011,1011282211,9.471384
101611,282211,4,1,1,1,1,41,0,0,2,2,2,6,2,1,1,-2,2,99,99,99,1,1,0,1,1,1,1,2,2,2,2,16,1613,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,1,2,2,2,2,2,2,2,2,8,6,1600,4,3,111,1,2,1,96,1,5,2,1,1705099,2,-15,-15,2,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,1,2,2,7,70650001,2,9,90100001,2,2,2,2,2,2,-20,-20,98,99998,999999998,98,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,1,5,6000,4,1,98,99998,999999998,98,5,1,4,1,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,12,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,-32,1,4,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,48,2,-42,888,8,1,2,1,1,0,0,1,1011,1011282211,9.471384
101711,282211,4,1,1,1,1,23,2,2,-1,2,2,6,2,1,1,-2,1,-3,-3,-3,-3,-3,1,1,5,1,1,2,2,1,2,13,1301,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,2,1,721,6,2,2,2,2,2,2,2,2,5,6,5000,4,3,332,1,2,1,96,1,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,1,1,2,7,70650001,2,98,999999998,98,1,1,2,2,2,-20,-20,98,99998,999999998,98,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,20,2,1000,4,2,98,99998,999999998,98,4,4,1,1,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,5,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,6,1,1,888,8,1,2,1,1,3,0,1,1011,1011282211,9.471384
101911,282211,4,1,1,1,1,29,3,1,1,2,2,6,2,6,1,-2,1,-3,-3,-3,-3,-3,1,0,5,1,1,2,2,2,2,4,401,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,2,1,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,1,2,1,96,1,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,1,2,2,7,70090001,2,30,300130001,2,1,1,2,2,2,-20,-20,7,7009,70090001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,2,1,2,3,15000,4,1,30,30005,999999997,97,4,1,1,1,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,3,2,2,2,2,2,1,1,1,2,2,4,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,2,9998,11,2022,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,48,1,2,888,8,1,2,1,1,1,0,1,1011,1011282211,9.471384
102111,282211,4,1,1,1,1,30,3,2,-1,2,2,6,2,1,1,-2,4,1,3,0,1,1,1,1,5,1,1,2,2,2,2,1,105,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,962,1,2,2,2,2,2,2,2,2,8,6,10000,4,5,461,1,2,1,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,2,1,2,9,90030001,2,7,71080001,2,1,1,2,2,2,-20,-20,9,9003,90030001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,8,2,10000,2,2,28,28032,280320001,2,4,4,2,1,2,2,2,1,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,12,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,6,1,1,888,8,1,2,1,1,3,0,1,1011,1011282211,9.471384
102411,282211,4,1,1,1,1,24,1,1,2,2,2,6,2,6,2,2,2,0,2,0,1,1,1,0,1,0,1,2,2,2,2,12,1201,1,2,10,1013,1,-8,-8,-8,-8,-8,-8,8,6,1,-10,2,3,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,3,2,1,96,1,5,2,1,1705015,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,2,2,2,27,270170001,2,7,70650001,2,2,1,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,1,1,1,2,1,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,1,5,10000,4,1,30,30193,301930001,2,4,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,4,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,48,1,2,5,6,2,-43,1,2,1,0,1,1011,1011282211,9.471384
102611,282211,4,1,1,1,1,26,4,1,1,2,2,6,2,6,2,2,9,2,5,2,2,1,1,0,1,0,1,2,2,2,2,10,1001,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,2,2,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,3,2,1,96,1,5,2,1,1705016,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,27,270170001,2,99,999999999,99,1,2,2,2,2,-20,-20,27,27017,270170001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,1,5,999999,99,2,19,19039,190390001,2,4,1,3,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,14,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,1,3,48,2,-42,3,6,2,-43,1,2,1,0,1,1011,1011282211,9.471384
102711,282211,4,1,1,1,1,28,4,1,1,2,2,6,2,1,1,-2,3,1,2,0,2,1,1,1,5,1,1,2,2,2,2,13,1309,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,8,6,200,4,2,111,3,2,1,2,1,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,2,2,2,7,70650001,2,27,270040001,2,2,2,2,2,2,-20,-20,27,27016,270160001,2,2,2,2,2,-21,1,1,1,2,2,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,3,3,999999,99,2,27,27002,270020001,2,7,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,8,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,48,1,1,3,6,1,2,1,1,1,0,1,1011,1011282211,9.471384
102811,282211,4,1,1,1,1,35,3,2,-1,2,2,6,2,1,1,-2,4,2,2,0,2,1,1,1,1,1,2,2,2,2,2,7,704,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,8,6,180,4,2,111,2,2,1,2,1,5,2,1,9999999,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,2,2,2,99,999999999,99,99,999999999,99,2,2,2,2,2,-20,-20,99,99999,999999999,99,2,2,2,2,-21,1,1,1,2,2,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,1,5,999999,99,1,99,99999,999999999,99,3,1,3,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,999999999,2,-41,99,1,2,888,8,2,-43,1,2,3,0,1,1011,1011282211,9.471384
102911,282211,4,1,1,1,1,30,3,2,-1,2,2,6,2,6,2,5,3,0,3,0,3,2,0,0,3,0,1,2,2,2,2,5,506,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,815,2,2,2,1,1,1,2,2,2,8,6,99999,99,99,315,2,2,1,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,1,2,-19,-19,-19,1,2,2,2,2,2,7,70650001,2,7,70090001,2,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,1,1,1,2,2,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,15,2,999999,99,1,30,30193,301930001,2,4,4,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,280270001,2,-41,13,1,1,5,6,1,2,1,1,3,0,1,1011,1011282211,9.471384
103011,282211,4,1,1,1,1,22,1,1,2,2,2,6,2,6,2,2,4,0,3,1,2,2,1,0,5,0,1,2,2,2,2,4,410,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,721,1,2,2,2,2,2,2,2,2,8,6,350,4,2,811,2,2,1,2,1,5,2,1,1705099,2,-15,-15,1,1,0,-17,-17,-17,1,2,-19,-19,-19,1,2,2,2,2,2,99,999999999,99,99,999999999,99,2,2,2,2,2,-20,-20,99,99999,999999999,99,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,1,3,2000,4,1,7,7065,70650001,2,4,1,1,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,4,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,4,9999,11,2022,0,-36,-36,-37,-37,-37,-37,-37,1,280270001,2,-41,8,1,2,10,6,1,2,1,1,1,0,1,1011,1011282211,9.471384
103111,282211,4,1,1,1,1,26,6,1,1,2,2,6,2,2,1,-2,1,-3,-3,-3,-3,-3,1,0,1,1,1,2,2,2,2,14,1403,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,8,6,200,4,2,111,1,2,1,96,2,4,2,1,1217001,2,-15,-15,1,0,-16,-16,-16,-16,1,2,-19,-19,-19,1,2,2,2,2,2,30,300320001,2,30,301410001,2,2,2,2,2,2,-20,-20,30,30039,300390001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,1,30,30193,301930001,2,1,5,421,461,1,2,2,5,999999,99,1,30,30193,301930001,2,4,1,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,2,2,2,-31,-31,-31,-31,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,1,1,2,1,1,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,2,4,1,1011,1011282211,9.471384
103211,282211,4,1,1,1,1,18,6,1,1,2,2,6,2,6,2,2,7,1,6,0,3,2,1,0,1,0,2,2,2,2,2,5,501,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,263,2,2,2,2,2,2,2,2,2,8,6,1500,4,3,811,3,2,1,2,1,5,2,1,1705099,2,-15,-15,2,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,70650001,2,15,151090003,2,2,2,2,2,2,-20,-20,15,15110,151100001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,1,15,15110,151100001,2,3,2,922,236,1,2,1,5,8000,4,2,28,28032,280320001,2,4,1,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,2,2,2,-31,-31,-31,-31,22,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,280320001,2,-41,48,1,1,10,6,2,-43,1,2,2,3,1,1011,1011282211,9.471384
103311,282211,4,1,1,1,1,22,3,2,-1,2,2,6,2,6,2,2,8,3,4,1,2,2,1,0,1,0,1,2,2,2,2,5,501,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,2,2,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,1,2,1,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,1,2,-19,-19,-19,1,2,2,2,2,2,15,151090003,2,30,300280037,2,2,2,2,2,2,-20,-20,15,15003,999999997,97,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,1,5,999999,99,2,28,28032,280320001,2,6,1,1,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,15,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,280320001,2,-41,34,1,1,7,6,2,-43,1,2,3,0,1,1011,1011282211,9.471384
